model,prior_method,paper_id,retain_pct,retain_pct_display,num_units,gr_coverage,avg_dec_coverage,oracle_retention,selected_count
all-MiniLM-L6-v2,coreset,1315_slides.pdf,0.1,10%,19,0.6006806971924188,0.6519153281472854,0.3333333333333333,5
all-MiniLM-L6-v2,coreset,1315_slides.pdf,0.2,20%,39,0.6960138671086468,0.7529566781470849,0.5,7
all-MiniLM-L6-v2,coreset,1315_slides.pdf,0.5,50%,99,0.5709571673229921,0.67818279139806,0.6666666666666666,6
all-MiniLM-L6-v2,coreset,1319_slides.pdf,1.0,100%,174,0.7347896975122367,0.6233075195231009,1.0,8
all-MiniLM-L6-v2,coreset,1319_slides.pdf,0.03,3%,5,0.1520888196763372,0.18828028430887414,0.25,4
all-MiniLM-L6-v2,coreset,1319_slides.pdf,0.05,5%,8,0.37840946725695845,0.5467939767775684,0.25,5
all-MiniLM-L6-v2,coreset,1319_slides.pdf,0.1,10%,17,0.503465753834476,0.7348648662263892,0.25,5
all-MiniLM-L6-v2,coreset,1319_slides.pdf,0.2,20%,34,0.503465753834476,0.7348648662263892,0.375,5
all-MiniLM-L6-v2,coreset,1319_slides.pdf,0.5,50%,87,0.6402812146424482,0.5502054405090004,0.625,5
all-MiniLM-L6-v2,coreset,1309_slides.pdf,1.0,100%,296,0.3545148426762209,0.3424925084643876,1.0,4
all-MiniLM-L6-v2,coreset,1309_slides.pdf,0.03,3%,8,0.22615171675709744,0.1917330384527247,0.25,6
all-MiniLM-L6-v2,coreset,1309_slides.pdf,0.05,5%,14,0.33905288840527037,0.2617488101492337,0.5,6
all-MiniLM-L6-v2,coreset,1309_slides.pdf,0.1,10%,29,0.3583025219578857,0.3968659990192837,0.75,4
all-MiniLM-L6-v2,coreset,1309_slides.pdf,0.2,20%,59,0.3583025219578857,0.3968659990192837,0.75,4
all-MiniLM-L6-v2,coreset,1309_slides.pdf,0.5,50%,148,0.3545148426762209,0.3424925084643876,1.0,4
all-MiniLM-L6-v2,coreset,1299_slides.pdf,1.0,100%,326,0.43363691232315255,0.4831916859681399,1.0,6
all-MiniLM-L6-v2,coreset,1299_slides.pdf,0.03,3%,9,0.1211320775366679,0.13962764071242845,0.3333333333333333,6
all-MiniLM-L6-v2,coreset,1299_slides.pdf,0.05,5%,16,0.21691070575321558,0.28604203340310147,0.3333333333333333,5
all-MiniLM-L6-v2,coreset,1299_slides.pdf,0.1,10%,32,0.5600929448059532,0.6249815862124297,0.3333333333333333,6
all-MiniLM-L6-v2,coreset,1299_slides.pdf,0.2,20%,65,0.5048364965377332,0.5574895548713428,0.5,6
all-MiniLM-L6-v2,coreset,1299_slides.pdf,0.5,50%,163,0.42735902757550787,0.46366680812461003,0.8333333333333334,7
all-MiniLM-L6-v2,coreset,1337_slides.pdf,1.0,100%,222,0.5687924649989251,0.4213770578039744,1.0,5
all-MiniLM-L6-v2,coreset,1337_slides.pdf,0.03,3%,6,0.2580726896901885,0.3484253255881217,0.8,5
all-MiniLM-L6-v2,coreset,1337_slides.pdf,0.05,5%,11,0.2580726896901885,0.3484253255881217,0.8,5
all-MiniLM-L6-v2,coreset,1337_slides.pdf,0.1,10%,22,0.2839825016845734,0.3945448372280886,0.8,5
all-MiniLM-L6-v2,coreset,1337_slides.pdf,0.2,20%,44,0.2580726896901885,0.38528272566785987,0.8,5
all-MiniLM-L6-v2,coreset,1337_slides.pdf,0.5,50%,111,0.2580726896901885,0.38528272566785987,0.8,5
all-MiniLM-L6-v2,coreset,1334_slides.pdf,1.0,100%,240,0.6805628276666599,0.6190031525297637,1.0,5
all-MiniLM-L6-v2,coreset,1334_slides.pdf,0.03,3%,7,0.1333308204828408,0.19475997719239294,0.2,5
all-MiniLM-L6-v2,coreset,1334_slides.pdf,0.05,5%,12,0.3162269813850578,0.31850225081559197,0.2,7
all-MiniLM-L6-v2,coreset,1334_slides.pdf,0.1,10%,24,0.3547836411281858,0.379199477030282,0.6,6
all-MiniLM-L6-v2,coreset,1334_slides.pdf,0.2,20%,48,0.34847562862572795,0.4322429855864453,0.6,4
all-MiniLM-L6-v2,coreset,1334_slides.pdf,0.5,50%,120,0.6499235047244034,0.5659052338775091,0.8,6
all-MiniLM-L6-v2,coreset,1292_slides.pdf,1.0,100%,236,0.5703990775475632,0.7337621889466528,1.0,6
all-MiniLM-L6-v2,coreset,1292_slides.pdf,0.03,3%,7,0.0682045936326251,0.12090756719711367,0.16666666666666666,4
all-MiniLM-L6-v2,coreset,1292_slides.pdf,0.05,5%,11,0.0682045936326251,0.12090756719711367,0.16666666666666666,5
all-MiniLM-L6-v2,coreset,1292_slides.pdf,0.1,10%,23,0.3238199447361661,0.4342732900243029,0.16666666666666666,5
all-MiniLM-L6-v2,coreset,1292_slides.pdf,0.2,20%,47,0.33126008136835844,0.4737076780728351,0.5,6
all-MiniLM-L6-v2,coreset,1292_slides.pdf,0.5,50%,118,0.3598861340541391,0.4412304953409997,0.5,6
all-MiniLM-L6-v2,coreset,1360_slides.pdf,1.0,100%,191,0.4900102014965857,0.5907728369457416,1.0,5
all-MiniLM-L6-v2,coreset,1360_slides.pdf,0.03,3%,5,0.2673143928549535,0.3063982816044665,0.2,5
all-MiniLM-L6-v2,coreset,1360_slides.pdf,0.05,5%,9,0.46482785221694145,0.5273604451956733,0.2,6
all-MiniLM-L6-v2,coreset,1360_slides.pdf,0.1,10%,19,0.4293878684584798,0.6094605579516598,0.2,7
all-MiniLM-L6-v2,coreset,1360_slides.pdf,0.2,20%,38,0.5173082132923545,0.5818925520923395,0.4,6
all-MiniLM-L6-v2,coreset,1360_slides.pdf,0.5,50%,95,0.5478530496718186,0.6243636664622028,0.6,6
all-MiniLM-L6-v2,coreset,1328_slides.pdf,1.0,100%,220,0.29785529219909984,0.2832316510440373,1.0,4
all-MiniLM-L6-v2,coreset,1328_slides.pdf,0.03,3%,6,0.1626430465535237,0.15010032038155988,0.5,4
all-MiniLM-L6-v2,coreset,1328_slides.pdf,0.05,5%,11,0.1626430465535237,0.15010032038155988,0.5,4
all-MiniLM-L6-v2,coreset,1328_slides.pdf,0.1,10%,22,0.15026610235673318,0.14497179773916316,0.75,4
all-MiniLM-L6-v2,coreset,1328_slides.pdf,0.2,20%,44,0.29785529219909984,0.2832316510440373,1.0,4
all-MiniLM-L6-v2,coreset,1328_slides.pdf,0.5,50%,110,0.29785529219909984,0.2832316510440373,1.0,4
all-MiniLM-L6-v2,coreset,1363_slides.pdf,1.0,100%,263,0.34386855814152406,0.4305214431088078,1.0,7
all-MiniLM-L6-v2,coreset,1363_slides.pdf,0.03,3%,7,0.0846257750369987,0.12473926948305582,0.14285714285714285,4
all-MiniLM-L6-v2,coreset,1363_slides.pdf,0.05,5%,13,0.3838681053101329,0.3183209627121418,0.14285714285714285,5
all-MiniLM-L6-v2,coreset,1363_slides.pdf,0.1,10%,26,0.5633616637137122,0.6961895652836079,0.14285714285714285,6
all-MiniLM-L6-v2,coreset,1363_slides.pdf,0.2,20%,52,0.4329076135911472,0.7065284414975217,0.2857142857142857,5
all-MiniLM-L6-v2,coreset,1363_slides.pdf,0.5,50%,131,0.419112084294843,0.5570904638095053,0.7142857142857143,7
all-MiniLM-L6-v2,coreset,955_slides.pdf,1.0,100%,162,0.49060403418029336,0.3136095963603263,1.0,4
all-MiniLM-L6-v2,coreset,955_slides.pdf,0.03,3%,4,0.18516340834488312,0.20463339584382226,0.25,4
all-MiniLM-L6-v2,coreset,955_slides.pdf,0.05,5%,8,0.47070109448899655,0.23828221056615315,0.5,4
all-MiniLM-L6-v2,coreset,955_slides.pdf,0.1,10%,16,0.7156089800891441,0.5509760587849916,0.5,5
all-MiniLM-L6-v2,coreset,955_slides.pdf,0.2,20%,32,0.5343026450664489,0.33381342498399347,0.75,4
all-MiniLM-L6-v2,coreset,955_slides.pdf,0.5,50%,81,0.49060403418029336,0.3136095963603263,1.0,4
all-MiniLM-L6-v2,coreset,1350_slides.pdf,1.0,100%,133,0.5170311314347733,0.5711776890317884,1.0,5
all-MiniLM-L6-v2,coreset,1350_slides.pdf,0.03,3%,3,0.17131959404477695,0.28764921187347864,0.2,3
all-MiniLM-L6-v2,coreset,1350_slides.pdf,0.05,5%,6,0.4309691463586318,0.593090633995066,0.2,5
all-MiniLM-L6-v2,coreset,1350_slides.pdf,0.1,10%,13,0.576324612899466,0.6661685902293565,0.4,6
all-MiniLM-L6-v2,coreset,1350_slides.pdf,0.2,20%,26,0.552239090215831,0.6265215494386828,0.4,5
all-MiniLM-L6-v2,coreset,1350_slides.pdf,0.5,50%,66,0.6449428141279481,0.6107636930521397,0.8,5
all-MiniLM-L6-v2,coreset,1310_slides.pdf,1.0,100%,206,0.4959874260545765,0.5180477321569307,1.0,5
all-MiniLM-L6-v2,coreset,1310_slides.pdf,0.03,3%,6,0.2295655335674831,0.3072038240023405,0.4,5
all-MiniLM-L6-v2,coreset,1310_slides.pdf,0.05,5%,10,0.3430864703728345,0.36571258856369304,0.4,7
all-MiniLM-L6-v2,coreset,1310_slides.pdf,0.1,10%,20,0.44835450480419614,0.537419116886235,0.4,6
all-MiniLM-L6-v2,coreset,1310_slides.pdf,0.2,20%,41,0.3416899527058739,0.3806749436581906,0.6,6
all-MiniLM-L6-v2,coreset,1310_slides.pdf,0.5,50%,103,0.3737384021083794,0.35506365998440126,0.8,5
all-MiniLM-L6-v2,coreset,1345_slides.pdf,1.0,100%,177,0.5540826166040079,0.5109090347663834,1.0,6
all-MiniLM-L6-v2,coreset,1345_slides.pdf,0.03,3%,5,0.43001554801969266,0.4730425219018479,0.16666666666666666,5
all-MiniLM-L6-v2,coreset,1345_slides.pdf,0.05,5%,8,0.4288025055441729,0.5118997161517755,0.16666666666666666,5
all-MiniLM-L6-v2,coreset,1345_slides.pdf,0.1,10%,17,0.4288025055441729,0.5118997161517755,0.16666666666666666,5
all-MiniLM-L6-v2,coreset,1345_slides.pdf,0.2,20%,35,0.35898449596307414,0.4346666481305672,0.3333333333333333,4
all-MiniLM-L6-v2,coreset,1345_slides.pdf,0.5,50%,88,0.528249773890624,0.5707765466460495,0.5,5
all-MiniLM-L6-v2,coreset,967_slides.pdf,1.0,100%,230,0.45504475289654117,0.4553657125367618,1.0,4
all-MiniLM-L6-v2,coreset,967_slides.pdf,0.03,3%,6,0.14639849801714194,0.10479622398231249,0.25,5
all-MiniLM-L6-v2,coreset,967_slides.pdf,0.05,5%,11,0.14639849801714194,0.10479622398231249,0.5,5
all-MiniLM-L6-v2,coreset,967_slides.pdf,0.1,10%,23,0.25046436263924965,0.3802201250135647,0.5,4
all-MiniLM-L6-v2,coreset,967_slides.pdf,0.2,20%,46,0.5080298821372411,0.4340649399228521,0.75,6
all-MiniLM-L6-v2,coreset,967_slides.pdf,0.5,50%,115,0.45504475289654117,0.4553657125367618,1.0,4
all-MiniLM-L6-v2,coreset,961_slides.pdf,1.0,100%,261,0.395369611604506,0.6774495091381981,1.0,6
all-MiniLM-L6-v2,coreset,961_slides.pdf,0.03,3%,7,0.234396171482447,0.29433107357360955,0.16666666666666666,4
all-MiniLM-L6-v2,coreset,961_slides.pdf,0.05,5%,13,0.234396171482447,0.29433107357360955,0.16666666666666666,6
all-MiniLM-L6-v2,coreset,961_slides.pdf,0.1,10%,26,0.234396171482447,0.29433107357360955,0.16666666666666666,6
all-MiniLM-L6-v2,coreset,961_slides.pdf,0.2,20%,52,0.3207654495435123,0.3589076409221563,0.16666666666666666,5
all-MiniLM-L6-v2,coreset,961_slides.pdf,0.5,50%,130,0.3318049755296665,0.5085071272333122,0.8333333333333334,6
all-MiniLM-L6-v2,coreset,984_slides.pdf,1.0,100%,155,0.593265853648367,0.6184652535583754,1.0,5
all-MiniLM-L6-v2,coreset,984_slides.pdf,0.03,3%,4,0.40239362070572565,0.4824279595440777,0.2,3
all-MiniLM-L6-v2,coreset,984_slides.pdf,0.05,5%,7,0.5330235836818348,0.6950623328847229,0.2,4
all-MiniLM-L6-v2,coreset,984_slides.pdf,0.1,10%,15,0.530113333967278,0.7005365121086846,0.4,5
all-MiniLM-L6-v2,coreset,984_slides.pdf,0.2,20%,31,0.4644563519032932,0.647226079646811,0.6,5
all-MiniLM-L6-v2,coreset,984_slides.pdf,0.5,50%,77,0.593265853648367,0.6184652535583754,1.0,5
all-MiniLM-L6-v2,coreset,956_slides.pdf,1.0,100%,113,0.678339514728205,0.5511990169323235,1.0,6
all-MiniLM-L6-v2,coreset,956_slides.pdf,0.03,3%,3,0.3402683576323704,0.4304283446678779,0.16666666666666666,3
all-MiniLM-L6-v2,coreset,956_slides.pdf,0.05,5%,5,0.5277996209484744,0.6463246624815706,0.16666666666666666,4
all-MiniLM-L6-v2,coreset,956_slides.pdf,0.1,10%,11,0.5257524309447066,0.6114537319488131,0.16666666666666666,5
all-MiniLM-L6-v2,coreset,956_slides.pdf,0.2,20%,22,0.6456657259244573,0.7727951742073788,0.16666666666666666,6
all-MiniLM-L6-v2,coreset,956_slides.pdf,0.5,50%,56,0.6634708550888644,0.6232495097234835,0.6666666666666666,5
all-MiniLM-L6-v2,coreset,992_slides.pdf,1.0,100%,255,0.31454509808380565,0.40842240059267026,1.0,5
all-MiniLM-L6-v2,coreset,992_slides.pdf,0.03,3%,7,0.0384268370922966,0.07194733102562667,0.2,6
all-MiniLM-L6-v2,coreset,992_slides.pdf,0.05,5%,12,0.0384268370922966,0.07194733102562667,0.2,6
all-MiniLM-L6-v2,coreset,992_slides.pdf,0.1,10%,25,0.0384268370922966,0.07194733102562667,0.2,6
all-MiniLM-L6-v2,coreset,992_slides.pdf,0.2,20%,51,0.36922012236658086,0.4424760002384606,0.6,7
all-MiniLM-L6-v2,coreset,992_slides.pdf,0.5,50%,127,0.35159635773877146,0.4648636783643605,0.8,5
all-MiniLM-L6-v2,coreset,959_slides.pdf,1.0,100%,185,0.5232053182827465,0.554815343479953,1.0,5
all-MiniLM-L6-v2,coreset,959_slides.pdf,0.03,3%,5,0.48006598157525865,0.5281862254424845,0.2,5
all-MiniLM-L6-v2,coreset,959_slides.pdf,0.05,5%,9,0.48498691851310627,0.5716190001174052,0.2,4
all-MiniLM-L6-v2,coreset,959_slides.pdf,0.1,10%,18,0.5089876318415161,0.6128457991398711,0.4,5
all-MiniLM-L6-v2,coreset,959_slides.pdf,0.2,20%,37,0.4514969247482166,0.5711317019311062,0.6,4
all-MiniLM-L6-v2,coreset,959_slides.pdf,0.5,50%,92,0.6173290735972939,0.6746549396567686,0.8,6
all-MiniLM-L6-v2,coreset,995_slides.pdf,1.0,100%,180,0.494077057743905,0.5364594511827235,1.0,5
all-MiniLM-L6-v2,coreset,995_slides.pdf,0.03,3%,5,0.17846906803132184,0.19854856380138142,0.4,4
all-MiniLM-L6-v2,coreset,995_slides.pdf,0.05,5%,9,0.2454121898977155,0.34048127476011786,0.6,4
all-MiniLM-L6-v2,coreset,995_slides.pdf,0.1,10%,18,0.4128032788766685,0.5640432734038242,0.6,5
all-MiniLM-L6-v2,coreset,995_slides.pdf,0.2,20%,36,0.3637938305839848,0.5163443906437636,0.6,5
all-MiniLM-L6-v2,coreset,995_slides.pdf,0.5,50%,90,0.5825303214567121,0.6332625113120071,0.8,6
all-MiniLM-L6-v2,coreset,969_slides.pdf,1.0,100%,211,0.5679032304096637,0.6023478288965092,1.0,6
all-MiniLM-L6-v2,coreset,969_slides.pdf,0.03,3%,6,0.0855651063817455,0.09043889002124,0.16666666666666666,4
all-MiniLM-L6-v2,coreset,969_slides.pdf,0.05,5%,10,0.3244300979045087,0.458925888633744,0.5,5
all-MiniLM-L6-v2,coreset,969_slides.pdf,0.1,10%,21,0.6206405831164541,0.639708102359198,0.5,5
all-MiniLM-L6-v2,coreset,969_slides.pdf,0.2,20%,42,0.5301249512758129,0.6062852546729238,0.8333333333333334,5
all-MiniLM-L6-v2,coreset,969_slides.pdf,0.5,50%,105,0.5679032304096637,0.6023478288965092,1.0,6
all-MiniLM-L6-v2,coreset,990_slides.pdf,1.0,100%,185,0.47200138409953796,0.45579410066094744,1.0,6
all-MiniLM-L6-v2,coreset,990_slides.pdf,0.03,3%,5,0.04486442323075894,0.0976920198115683,0.16666666666666666,5
all-MiniLM-L6-v2,coreset,990_slides.pdf,0.05,5%,9,0.04486442323075894,0.0976920198115683,0.16666666666666666,6
all-MiniLM-L6-v2,coreset,990_slides.pdf,0.1,10%,18,0.04486442323075894,0.0976920198115683,0.16666666666666666,6
all-MiniLM-L6-v2,coreset,990_slides.pdf,0.2,20%,37,0.6095676987528453,0.6250214926351798,0.5,5
all-MiniLM-L6-v2,coreset,990_slides.pdf,0.5,50%,92,0.55500822183516,0.5912095793884853,0.6666666666666666,5
all-MiniLM-L6-v2,coreset,998_slides.pdf,1.0,100%,224,0.5407510850227695,0.6092167042182893,1.0,7
all-MiniLM-L6-v2,coreset,998_slides.pdf,0.03,3%,6,0.07062006649822694,0.034525442428052215,0.14285714285714285,5
all-MiniLM-L6-v2,coreset,998_slides.pdf,0.05,5%,11,0.2593184805573564,0.3806973633709955,0.14285714285714285,5
all-MiniLM-L6-v2,coreset,998_slides.pdf,0.1,10%,22,0.43642089315915816,0.4622563057515217,0.14285714285714285,5
all-MiniLM-L6-v2,coreset,998_slides.pdf,0.2,20%,44,0.6359347090689814,0.6823105309167833,0.42857142857142855,6
all-MiniLM-L6-v2,coreset,998_slides.pdf,0.5,50%,112,0.570373590733315,0.6705278140135205,0.7142857142857143,6
all-MiniLM-L6-v2,coreset,989_slides.pdf,1.0,100%,188,0.5901468125398637,0.597908148446185,1.0,7
all-MiniLM-L6-v2,coreset,989_slides.pdf,0.03,3%,5,0.460458804107575,0.5728973529946728,0.2857142857142857,5
all-MiniLM-L6-v2,coreset,989_slides.pdf,0.05,5%,9,0.4941156139020665,0.583879684424883,0.2857142857142857,6
all-MiniLM-L6-v2,coreset,989_slides.pdf,0.1,10%,18,0.613045551900249,0.6185187018843782,0.42857142857142855,7
all-MiniLM-L6-v2,coreset,989_slides.pdf,0.2,20%,37,0.6734909664799917,0.6812149807376173,0.42857142857142855,7
all-MiniLM-L6-v2,coreset,989_slides.pdf,0.5,50%,94,0.5901468125398637,0.6029859910692609,0.8571428571428571,7
all-MiniLM-L6-v2,coreset,993_slides.pdf,1.0,100%,207,0.5826340770260192,0.5686385421223472,1.0,9
all-MiniLM-L6-v2,coreset,993_slides.pdf,0.03,3%,6,0.34058956237522725,0.2753014285782753,0.2222222222222222,6
all-MiniLM-L6-v2,coreset,993_slides.pdf,0.05,5%,10,0.33918036073558916,0.27401558098066275,0.3333333333333333,8
all-MiniLM-L6-v2,coreset,993_slides.pdf,0.1,10%,20,0.701377098364712,0.737326734397047,0.3333333333333333,9
all-MiniLM-L6-v2,coreset,993_slides.pdf,0.2,20%,41,0.701377098364712,0.7044047232353071,0.3333333333333333,8
all-MiniLM-L6-v2,coreset,993_slides.pdf,0.5,50%,103,0.5819535793039882,0.5859645744108051,0.7777777777777778,8
all-MiniLM-L6-v2,coreset,996_slides.pdf,1.0,100%,250,0.5873214517989152,0.5749404872313615,1.0,6
all-MiniLM-L6-v2,coreset,996_slides.pdf,0.03,3%,7,0.26416758062620754,0.18826433740475765,0.3333333333333333,5
all-MiniLM-L6-v2,coreset,996_slides.pdf,0.05,5%,12,0.36045912109882394,0.30145876640983293,0.5,5
all-MiniLM-L6-v2,coreset,996_slides.pdf,0.1,10%,25,0.5606194006768433,0.5164481895059342,0.5,6
all-MiniLM-L6-v2,coreset,996_slides.pdf,0.2,20%,50,0.31822374333431525,0.22140788818093038,0.6666666666666666,5
all-MiniLM-L6-v2,coreset,996_slides.pdf,0.5,50%,125,0.31822374333431525,0.22140788818093038,0.6666666666666666,5
all-MiniLM-L6-v2,coreset,1018_slides.pdf,1.0,100%,261,0.5213502906793329,0.5025576263071497,1.0,6
all-MiniLM-L6-v2,coreset,1018_slides.pdf,0.03,3%,7,0.18424195064316803,0.23879111198332784,0.16666666666666666,4
all-MiniLM-L6-v2,coreset,1018_slides.pdf,0.05,5%,13,0.5282173825259634,0.505273735498342,0.16666666666666666,5
all-MiniLM-L6-v2,coreset,1018_slides.pdf,0.1,10%,26,0.6473186765268786,0.6053394309728684,0.16666666666666666,5
all-MiniLM-L6-v2,coreset,1018_slides.pdf,0.2,20%,52,0.4838591356128102,0.5329489647349367,0.6666666666666666,6
all-MiniLM-L6-v2,coreset,1018_slides.pdf,0.5,50%,130,0.4838591356128102,0.5329489647349367,0.6666666666666666,6
all-MiniLM-L6-v2,coreset,1013_slides.pdf,1.0,100%,103,0.6226554660152699,0.6572125082490915,1.0,5
all-MiniLM-L6-v2,coreset,1013_slides.pdf,0.03,3%,3,0.5302042216295261,0.4337111528448088,0.4,3
all-MiniLM-L6-v2,coreset,1013_slides.pdf,0.05,5%,5,0.6725747818679164,0.5930049812951307,0.4,4
all-MiniLM-L6-v2,coreset,1013_slides.pdf,0.1,10%,10,0.8259742463330065,0.7913146674535702,0.4,6
all-MiniLM-L6-v2,coreset,1013_slides.pdf,0.2,20%,20,0.731631147569787,0.7402736795578839,0.4,5
all-MiniLM-L6-v2,coreset,1013_slides.pdf,0.5,50%,51,0.7504765874157329,0.752298951143764,0.4,6
all-MiniLM-L6-v2,coreset,1001_slides.pdf,1.0,100%,127,0.3510192305338686,0.3960463662358143,1.0,4
all-MiniLM-L6-v2,coreset,1001_slides.pdf,0.03,3%,3,0.012665957091248976,0.00733657093159738,0.25,3
all-MiniLM-L6-v2,coreset,1001_slides.pdf,0.05,5%,6,0.26004375836792565,0.20560743326073658,0.25,4
all-MiniLM-L6-v2,coreset,1001_slides.pdf,0.1,10%,12,0.37164140304190957,0.38959980719596593,0.25,4
all-MiniLM-L6-v2,coreset,1001_slides.pdf,0.2,20%,25,0.34214887046885467,0.39207856247513984,0.75,4
all-MiniLM-L6-v2,coreset,1001_slides.pdf,0.5,50%,63,0.34214887046885467,0.39207856247513984,0.75,4
all-MiniLM-L6-v2,coreset,1026_slides.pdf,1.0,100%,160,0.5910562244381568,0.6422691188750885,1.0,7
all-MiniLM-L6-v2,coreset,1026_slides.pdf,0.03,3%,4,0.5956371564329902,0.6253383441152636,0.14285714285714285,4
all-MiniLM-L6-v2,coreset,1026_slides.pdf,0.05,5%,8,0.6648949414165495,0.6868054726716258,0.14285714285714285,5
all-MiniLM-L6-v2,coreset,1026_slides.pdf,0.1,10%,16,0.7419362650527483,0.7896580830495962,0.2857142857142857,6
all-MiniLM-L6-v2,coreset,1026_slides.pdf,0.2,20%,32,0.6710005966886439,0.631955205633261,0.5714285714285714,7
all-MiniLM-L6-v2,coreset,1026_slides.pdf,0.5,50%,80,0.5910562244381568,0.6422691188750885,0.8571428571428571,7
all-MiniLM-L6-v2,coreset,1025_slides.pdf,1.0,100%,195,0.47460312000137594,0.4617944936239953,1.0,6
all-MiniLM-L6-v2,coreset,1025_slides.pdf,0.03,3%,5,0.18432445835698275,0.2415265072082918,0.3333333333333333,5
all-MiniLM-L6-v2,coreset,1025_slides.pdf,0.05,5%,9,0.23361114216588408,0.31322156516242555,0.3333333333333333,6
all-MiniLM-L6-v2,coreset,1025_slides.pdf,0.1,10%,19,0.5914132955516188,0.6307712978393403,0.5,5
all-MiniLM-L6-v2,coreset,1025_slides.pdf,0.2,20%,39,0.6040073556813035,0.6392490287411764,0.5,5
all-MiniLM-L6-v2,coreset,1025_slides.pdf,0.5,50%,97,0.6056879683298647,0.5419831438277188,0.6666666666666666,5
all-MiniLM-L6-v2,coreset,1019_slides.pdf,1.0,100%,203,0.5632385352365802,0.5937426179319041,1.0,6
all-MiniLM-L6-v2,coreset,1019_slides.pdf,0.03,3%,6,0.1303276452186839,0.14828963190788683,0.16666666666666666,5
all-MiniLM-L6-v2,coreset,1019_slides.pdf,0.05,5%,10,0.47440561360041744,0.3437661206025503,0.16666666666666666,4
all-MiniLM-L6-v2,coreset,1019_slides.pdf,0.1,10%,20,0.5924833689027229,0.49866856471187243,0.3333333333333333,5
all-MiniLM-L6-v2,coreset,1019_slides.pdf,0.2,20%,40,0.5117041440452532,0.4935684415827556,0.5,6
all-MiniLM-L6-v2,coreset,1019_slides.pdf,0.5,50%,101,0.4364669231375081,0.48568010595757827,0.6666666666666666,5
all-MiniLM-L6-v2,coreset,1021_slides.pdf,1.0,100%,238,0.4132250687837227,0.5044073309625803,1.0,5
all-MiniLM-L6-v2,coreset,1021_slides.pdf,0.03,3%,7,0.38435113731415776,0.4331288482973312,0.4,5
all-MiniLM-L6-v2,coreset,1021_slides.pdf,0.05,5%,11,0.4297673800212553,0.5315634777415077,0.4,6
all-MiniLM-L6-v2,coreset,1021_slides.pdf,0.1,10%,23,0.6365039742673587,0.6290486612217485,0.6,4
all-MiniLM-L6-v2,coreset,1021_slides.pdf,0.2,20%,47,0.5548469132406817,0.538859210421212,0.6,5
all-MiniLM-L6-v2,coreset,1021_slides.pdf,0.5,50%,119,0.4132250687837227,0.5044073309625803,1.0,5
all-MiniLM-L6-v2,coreset,1009_slides.pdf,1.0,100%,295,0.6361371792994615,0.7857977452703455,1.0,5
all-MiniLM-L6-v2,coreset,1009_slides.pdf,0.03,3%,8,0.1075642783932842,0.2103395652673371,0.4,8
all-MiniLM-L6-v2,coreset,1009_slides.pdf,0.05,5%,14,0.3331290611222282,0.39658814065846315,0.6,6
all-MiniLM-L6-v2,coreset,1009_slides.pdf,0.1,10%,29,0.4352707631737355,0.5418063206071728,0.6,6
all-MiniLM-L6-v2,coreset,1009_slides.pdf,0.2,20%,59,0.5629956887435534,0.6583493316000995,0.6,7
all-MiniLM-L6-v2,coreset,1009_slides.pdf,0.5,50%,147,0.6361371792994615,0.7857977452703455,1.0,5
all-MiniLM-L6-v2,coreset,1035_slides.pdf,1.0,100%,232,0.5714284940594381,0.5642907618541522,1.0,8
all-MiniLM-L6-v2,coreset,1035_slides.pdf,0.03,3%,6,0.1535298382779826,0.2097769374414915,0.25,5
all-MiniLM-L6-v2,coreset,1035_slides.pdf,0.05,5%,11,0.20420322929891094,0.23762583045973454,0.375,6
all-MiniLM-L6-v2,coreset,1035_slides.pdf,0.1,10%,23,0.20420322929891094,0.23762584483969798,0.5,7
all-MiniLM-L6-v2,coreset,1035_slides.pdf,0.2,20%,46,0.2120842142797775,0.24159105709921336,0.5,6
all-MiniLM-L6-v2,coreset,1035_slides.pdf,0.5,50%,116,0.5752284996774687,0.4572962766731264,0.75,8
all-MiniLM-L6-v2,coreset,1041_slides.pdf,1.0,100%,190,0.6143502189334547,0.535856383005095,1.0,5
all-MiniLM-L6-v2,coreset,1041_slides.pdf,0.03,3%,5,0.20897965821019104,0.21707249262456887,0.2,4
all-MiniLM-L6-v2,coreset,1041_slides.pdf,0.05,5%,9,0.25472512848820295,0.2825455873897465,0.4,5
all-MiniLM-L6-v2,coreset,1041_slides.pdf,0.1,10%,19,0.47836122901110706,0.45265013078765765,0.6,5
